query_name	query_length	query_start	query_end	relative_strand	target_name	target_length	target_start	target_end	num_residue_matches	alignment_block_len	mapping_quality	.	..	...	....	.....
ERR10439742.77443	11510	8311	11278	-	OX578059.1	142895829	10526	13494	138	2968	3	tp:A:P	cm:i:11	s1:i:138	s2:i:81	dv:f:0.0205
ERR10439742.77608	10385	516	10236	+	OX578059.1	142895829	6094	15814	581	9720	6	tp:A:P	cm:i:49	s1:i:581	s2:i:299	dv:f:0.0040
ERR10439742.77643	5896	1026	4635	+	OX578059.1	142895829	22961	26783	208	3822	0	tp:A:P	cm:i:16	s1:i:179	s2:i:179	dv:f:0.0293
ERR10439742.77643	5896	59	2316	+	OX578059.1	142895829	39085	41342	104	2258	4	tp:A:P	cm:i:8	s1:i:104	s2:i:65	dv:f:0.0490
ERR10439742.77643	5896	3355	5553	+	OX578059.1	142895829	53776	55975	100	2199	3	tp:A:P	cm:i:8	s1:i:100	s2:i:69	dv:f:0.0593
ERR10439742.77650	5453	1	5449	+	OX578061.1	39856278	39789602	39795049	5181	5448	60	tp:A:P	cm:i:933	s1:i:5181	s2:i:3708	dv:f:0.0001
ERR10439742.77689	14670	6	14669	-	OX578063.1	29784559	39998	54670	12697	14674	2	tp:A:P	cm:i:2292	s1:i:12696	s2:i:12602	dv:f:0.0005
ERR10439742.77829	6361	106	5300	+	OX578061.1	39856278	7962	13976	591	6218	1	tp:A:P	cm:i:56	s1:i:408	s2:i:391	dv:f:0.0243
ERR10439742.77829	6361	4586	5955	+	OX578061.1	39856278	3744	5151	123	1468	2	tp:A:P	cm:i:11	s1:i:96	s2:i:82	dv:f:0.0391
ERR10439742.77963	9070	1342	6634	-	OX578059.1	142895829	69179	74469	160	5292	0	tp:A:P	cm:i:11	s1:i:159	s2:i:159	dv:f:0.0581
ERR10439742.77963	9070	75	2213	-	OX578059.1	142895829	597	2734	85	2138	0	tp:A:P	cm:i:6	s1:i:85	s2:i:84	dv:f:0.0549
ERR10439742.77963	9070	4931	8744	-	OX578059.1	142895829	93657	97260	90	3813	0	tp:A:P	cm:i:6	s1:i:61	s2:i:60	dv:f:0.0931
ERR10439742.78309	8981	9	8979	+	OX578063.1	29784559	64246	73212	8262	8983	60	tp:A:P	cm:i:1417	s1:i:8258	s2:i:707	dv:f:0.0016
ERR10439742.78405	10472	1757	9839	+	OX578061.1	39856278	39826966	39836526	6404	9648	13	tp:A:P	cm:i:1027	s1:i:6198	s2:i:5807	dv:f:0.0029
ERR10439742.78405	10472	35	5045	-	OX578061.1	39856278	39825903	39830846	1332	5543	55	tp:A:P	cm:i:153	s1:i:1173	s2:i:811	dv:f:0.0717
ERR10439742.78405	10472	9851	10334	-	OX578061.1	39856278	39828667	39829190	205	523	60	tp:A:P	cm:i:25	s1:i:198	s2:i:94	dv:f:0.0051
ERR10439742.78410	8995	0	8994	-	OX578061.1	39856278	39776549	39785533	7191	8995	4	tp:A:P	cm:i:1258	s1:i:7188	s2:i:7058	dv:f:0.0004
ERR10439742.78572	5639	2817	5019	+	OX578061.1	39856278	14177	16644	700	2467	60	tp:A:P	cm:i:113	s1:i:660	s2:i:0	dv:f:0.0137
ERR10439742.78906	5241	5	5234	+	OX578061.1	39856278	39793656	39798890	3783	5234	3	tp:A:P	cm:i:671	s1:i:3783	s2:i:3730	dv:f:0.0005
ERR10439742.78982	9101	9	9096	-	OX578059.1	142895829	142870761	142879849	7134	9088	0	tp:A:P	cm:i:1275	s1:i:7134	s2:i:7123	dv:f:0.0002
ERR10439742.79176	6467	1	5581	+	OX578060.1	91870870	91832060	91837156	510	5822	3	tp:A:P	cm:i:54	s1:i:381	s2:i:302	dv:f:0.0434
ERR10439742.79176	6467	4459	6388	-	OX578060.1	91870870	91316	93493	145	2177	2	tp:A:P	cm:i:18	s1:i:110	s2:i:87	dv:f:0.0452
ERR10439742.79212	7683	2	7676	-	OX578061.1	39856278	39814448	39822553	1194	8436	17	tp:A:P	cm:i:165	s1:i:1041	s2:i:542	dv:f:0.0199
ERR10439742.79217	8486	3	8482	-	OX578062.1	39551669	57756	66328	8226	8577	60	tp:A:P	cm:i:1482	s1:i:8208	s2:i:64	dv:f:0.0009
ERR10439742.79362	11609	905	10156	-	OX578061.1	39856278	39837030	39849159	3660	12296	11	tp:A:P	cm:i:467	s1:i:3239	s2:i:2908	dv:f:0.0253
ERR10439742.79362	11609	10214	11587	-	OX578061.1	39856278	39828438	39829767	292	1373	50	tp:A:P	cm:i:39	s1:i:282	s2:i:105	dv:f:0.0521
ERR10439742.79362	11609	200	517	-	OX578061.1	39856278	39842548	39842863	79	319	0	tp:A:P	cm:i:8	s1:i:75	s2:i:75	dv:f:0.0593
ERR10439742.79487	10010	60	653	+	OX578059.1	142895829	29736	30329	45	593	0	tp:A:P	cm:i:3	s1:i:45	s2:i:0	dv:f:0.0931
ERR10439742.79732	15098	5	15077	+	OX578062.1	39551669	39488688	39503324	12732	15201	0	tp:A:P	cm:i:2276	s1:i:12640	s2:i:12637	dv:f:0.0027
ERR10439742.79842	12923	6582	12867	-	OX578063.1	29784559	50589	56874	5259	6285	4	tp:A:P	cm:i:934	s1:i:5259	s2:i:5180	dv:f:0.0004
ERR10439742.79930	18730	5	18726	-	OX578060.1	91870870	48985	68528	14322	19576	60	tp:A:P	cm:i:2266	s1:i:14217	s2:i:5954	dv:f:0.0037
ERR10439742.80024	6216	1174	6057	-	OX578060.1	91870870	1344	6234	284	4890	2	tp:A:P	cm:i:43	s1:i:282	s2:i:234	dv:f:0.0364
ERR10439742.80245	9847	3182	9843	+	OX578059.1	142895829	142820085	142826953	2816	7083	0	tp:A:P	cm:i:446	s1:i:2732	s2:i:2731	dv:f:0.0032
ERR10439742.80245	9847	14	3292	+	OX578059.1	142895829	142818606	142822094	182	3489	15	tp:A:P	cm:i:18	s1:i:153	s2:i:111	dv:f:0.0162
ERR10439742.80300	6716	8	6713	-	OX578061.1	39856278	39773937	39780663	6572	6727	2	tp:A:P	cm:i:1181	s1:i:6568	s2:i:6514	dv:f:0.0001
ERR10439742.80315	15084	4	15071	+	OX578061.1	39856278	39796998	39812065	13410	15067	3	tp:A:P	cm:i:2444	s1:i:13410	s2:i:13253	dv:f:0.0000
ERR10439742.80549	13408	124	12800	-	OX578059.1	142895829	58418	70671	335	12677	0	tp:A:P	cm:i:23	s1:i:277	s2:i:239	dv:f:0.0669
ERR10439742.80564	6787	1	6785	+	OX578061.1	39856278	39793501	39800286	5364	6785	2	tp:A:P	cm:i:955	s1:i:5364	s2:i:5305	dv:f:0.0002
ERR10439742.80752	10790	2	10782	+	OX578062.1	39551669	39479955	39490776	8759	10824	0	tp:A:P	cm:i:1547	s1:i:8750	s2:i:8723	dv:f:0.0017
ERR10439742.81174	22151	7	22144	-	OX578061.1	39856278	58181	80287	17663	22165	22	tp:A:P	cm:i:3023	s1:i:17655	s2:i:16269	dv:f:0.0024
ERR10439742.81419	11452	205	11047	+	OX578059.1	142895829	49700	60543	759	10843	11	tp:A:P	cm:i:63	s1:i:759	s2:i:256	dv:f:0.0079
ERR10439742.81569	7897	9	7894	+	OX578062.1	39551669	66174	77790	7637	11685	60	tp:A:P	cm:i:1391	s1:i:7160	s2:i:673	dv:f:0.0014
ERR10439742.81718	9380	3	9372	+	OX578061.1	39856278	39780385	39789769	7373	9392	60	tp:A:P	cm:i:1281	s1:i:7372	s2:i:3721	dv:f:0.0020
ERR10439742.81722	12101	4503	11691	+	OX578059.1	142895829	53776	60965	344	7190	0	tp:A:P	cm:i:29	s1:i:344	s2:i:316	dv:f:0.0317
ERR10439742.81722	12101	493	7894	+	OX578059.1	142895829	39217	46828	266	7612	0	tp:A:P	cm:i:19	s1:i:237	s2:i:216	dv:f:0.0572
ERR10439742.81722	12101	193	719	+	OX578059.1	142895829	50522	51048	54	526	0	tp:A:P	cm:i:4	s1:i:54	s2:i:54	dv:f:0.0267
ERR10439742.82081	6156	8	6150	-	OX578060.1	91870870	59509	66717	4442	7223	0	tp:A:P	cm:i:661	s1:i:4298	s2:i:4271	dv:f:0.0148
ERR10439742.82086	22982	850	22785	+	OX578059.1	142895829	4617	27197	1239	22589	17	tp:A:P	cm:i:102	s1:i:1155	s2:i:516	dv:f:0.0399
ERR10439742.82176	14438	815	14423	+	OX578060.1	91870870	91813304	91826946	12575	13667	4	tp:A:P	cm:i:2175	s1:i:12565	s2:i:12413	dv:f:0.0030
ERR10439742.82929	11692	208	10732	+	OX578059.1	142895829	142811859	142822585	273	10736	1	tp:A:P	cm:i:20	s1:i:242	s2:i:194	dv:f:0.1372
ERR10439742.83131	10065	2	10019	+	OX578059.1	142895829	142837827	142852479	5394	14652	12	tp:A:P	cm:i:890	s1:i:4833	s2:i:4441	dv:f:0.0006
ERR10439742.83221	12005	1025	11931	+	OX578061.1	39856278	39825048	39839177	7072	14368	4	tp:A:P	cm:i:1163	s1:i:6606	s2:i:6450	dv:f:0.0052
ERR10439742.83381	10021	106	2864	-	OX578059.1	142895829	142808701	142811459	75	2758	0	tp:A:P	cm:i:5	s1:i:75	s2:i:60	dv:f:0.0308
ERR10439742.83607	21963	2044	5229	+	OX578063.1	29784559	29779239	29782426	156	3187	0	tp:A:P	cm:i:15	s1:i:156	s2:i:156	dv:f:0.0692
ERR10439742.83607	21963	1206	1872	+	OX578059.1	142895829	142822061	142822938	99	877	0	tp:A:P	cm:i:15	s1:i:70	s2:i:70	dv:f:0.0222
ERR10439742.83607	21963	21449	21892	+	OX578063.1	29784559	29783883	29784326	52	443	0	tp:A:P	cm:i:5	s1:i:52	s2:i:52	dv:f:0.0222
ERR10439742.83711	11417	0	11222	-	OX578060.1	91870870	91790565	91799597	8355	11399	3	tp:A:P	cm:i:1475	s1:i:8040	s2:i:7803	dv:f:0.0165
ERR10439742.83789	5876	2127	5874	+	OX578061.1	39856278	39792857	39796604	3733	3747	2	tp:A:P	cm:i:678	s1:i:3733	s2:i:3682	dv:f:0.0005
ERR10439742.83853	5609	377	5544	-	OX578059.1	142895829	14445	19611	246	5167	0	tp:A:P	cm:i:19	s1:i:246	s2:i:246	dv:f:0.0255
ERR10439742.83867	8764	538	6051	+	OX578060.1	91870870	91863421	91869040	2336	5675	60	tp:A:P	cm:i:334	s1:i:2302	s2:i:1185	dv:f:0.0121
ERR10439742.83875	8800	8223	8619	-	OX578061.1	39856278	39797979	39798382	53	403	0	tp:A:P	cm:i:5	s1:i:51	s2:i:51	dv:f:0.0452
ERR10439742.83900	10732	3996	4829	-	OX578059.1	142895829	142822471	142823091	122	833	0	tp:A:P	cm:i:14	s1:i:93	s2:i:93	dv:f:0.0326
ERR10439742.83900	10732	8588	8845	-	OX578059.1	142895829	142822471	142822727	81	257	0	tp:A:P	cm:i:10	s1:i:81	s2:i:81	dv:f:0.0222
ERR10439742.83900	10732	560	5112	+	OX578059.1	142895829	49709	54257	75	4552	0	tp:A:P	cm:i:5	s1:i:73	s2:i:48	dv:f:0.1527
ERR10439742.83900	10732	6614	6730	-	OX578059.1	142895829	142822471	142822585	48	116	0	tp:A:P	cm:i:5	s1:i:47	s2:i:47	dv:f:0.0384
ERR10439742.84158	5316	1	5316	+	OX578059.1	142895829	142879756	142885071	5310	5315	0	tp:A:P	cm:i:957	s1:i:5310	s2:i:5297	dv:f:0.0001
ERR10439742.84282	10981	7	10909	-	OX578061.1	39856278	39748062	39758977	8288	10928	2	tp:A:P	cm:i:1420	s1:i:8284	s2:i:8212	dv:f:0.0021
ERR10439742.84297	25007	24	149	+	OX578059.1	142895829	142800797	142800922	41	125	0	tp:A:P	cm:i:4	s1:i:41	s2:i:41	dv:f:0.0267
ERR10439742.84312	8192	6	8185	+	OX578061.1	39856278	39791755	39799939	6709	8187	3	tp:A:P	cm:i:1194	s1:i:6709	s2:i:6615	dv:f:0.0008
ERR10439742.85181	5209	848	5084	+	OX578059.1	142895829	142839013	142843263	583	4250	0	tp:A:P	cm:i:81	s1:i:579	s2:i:579	dv:f:0.0085
ERR10439742.85582	11104	101	4131	-	OX578063.1	29784559	29779872	29783904	229	4032	0	tp:A:P	cm:i:22	s1:i:229	s2:i:229	dv:f:0.0593
ERR10439742.85582	11104	4572	9862	+	OX578059.1	142895829	54409	59488	130	5290	0	tp:A:P	cm:i:9	s1:i:101	s2:i:81	dv:f:0.1355
ERR10439742.85582	11104	3095	5829	+	OX578059.1	142895829	87749	90483	86	2734	2	tp:A:P	cm:i:7	s1:i:86	s2:i:60	dv:f:0.1051
ERR10439742.85582	11104	10422	10495	+	OX578059.1	142895829	76506	76579	48	73	0	tp:A:P	cm:i:6	s1:i:48	s2:i:0	dv:f:0.0396
ERR10439742.85812	16190	143	15962	-	OX578062.1	39551669	24888	40709	600	15822	6	tp:A:P	cm:i:66	s1:i:600	s2:i:174	dv:f:0.0030
ERR10439742.85901	10847	2304	10847	+	OX578062.1	39551669	39483623	39492207	7276	8588	0	tp:A:P	cm:i:1282	s1:i:7269	s2:i:7259	dv:f:0.0024
ERR10439742.86043	17576	781	2285	-	OX578059.1	142895829	142811859	142813358	69	1504	0	tp:A:P	cm:i:7	s1:i:67	s2:i:53	dv:f:0.0838
ERR10439742.86364	8856	19	8768	+	OX578062.1	39551669	39453621	39462356	7107	8750	60	tp:A:P	cm:i:1207	s1:i:7106	s2:i:3448	dv:f:0.0009
ERR10439742.86476	14430	6349	14277	+	OX578062.1	39551669	2433	10358	370	7928	3	tp:A:P	cm:i:37	s1:i:369	s2:i:260	dv:f:0.0100
ERR10439742.86476	14430	201	2115	+	OX578062.1	39551669	3037	4951	131	1914	0	tp:A:P	cm:i:10	s1:i:131	s2:i:131	dv:f:0.0121
ERR10439742.86516	21463	19526	21025	-	OX578063.1	29784559	29779435	29780935	46	1500	0	tp:A:P	cm:i:5	s1:i:46	s2:i:44	dv:f:0.0308
ERR10439742.86516	21463	11510	13221	-	OX578063.1	29784559	29772894	29774605	46	1711	0	tp:A:P	cm:i:5	s1:i:46	s2:i:46	dv:f:0.0222
ERR10439742.86553	6139	256	4702	-	OX578059.1	142895829	32676	37122	262	4446	2	tp:A:P	cm:i:21	s1:i:262	s2:i:189	dv:f:0.0213
ERR10439742.86784	18067	9	18046	-	OX578060.1	91870870	80325	98437	6023	18120	60	tp:A:P	cm:i:828	s1:i:6007	s2:i:1775	dv:f:0.0066
ERR10439742.86851	14792	1885	5071	+	OX578063.1	29784559	29779872	29783059	156	3187	0	tp:A:P	cm:i:15	s1:i:156	s2:i:156	dv:f:0.0678
ERR10439742.86851	14792	1047	1713	+	OX578059.1	142895829	142822061	142822938	99	877	0	tp:A:P	cm:i:15	s1:i:70	s2:i:70	dv:f:0.0222
ERR10439742.86851	14792	609	1444	-	OX578059.1	142895829	89648	90483	46	835	0	tp:A:P	cm:i:4	s1:i:46	s2:i:0	dv:f:0.0843
ERR10439742.86981	13424	3888	12144	+	OX578060.1	91870870	17377	25847	210	8472	4	tp:A:P	cm:i:14	s1:i:181	s2:i:141	dv:f:0.0826
ERR10439742.87106	11821	718	11069	+	OX578059.1	142895829	52088	61809	404	10354	0	tp:A:P	cm:i:30	s1:i:324	s2:i:309	dv:f:0.0408
ERR10439742.87225	3506	9	3501	+	OX578062.1	39551669	57195	60717	3350	3548	60	tp:A:P	cm:i:577	s1:i:3338	s2:i:0	dv:f:0.0041
ERR10439742.87250	10837	17	234	-	OX578059.1	142895829	142885835	142886052	43	217	0	tp:A:P	cm:i:5	s1:i:43	s2:i:43	dv:f:0.0452
ERR10439742.87417	11525	218	11525	+	OX578059.1	142895829	142851386	142863066	4208	16661	29	tp:A:P	cm:i:705	s1:i:2957	s2:i:2579	dv:f:0.0547
ERR10439742.87656	9248	361	9244	+	OX578063.1	29784559	29775441	29784326	756	8885	0	tp:A:P	cm:i:72	s1:i:756	s2:i:756	dv:f:0.0473
ERR10439742.87656	9248	150	593	+	OX578063.1	29784559	29784094	29784537	63	443	2	tp:A:P	cm:i:6	s1:i:63	s2:i:42	dv:f:0.0396
ERR10439742.87853	11049	435	10893	-	OX578059.1	142895829	80785	91244	816	10460	10	tp:A:P	cm:i:73	s1:i:816	s2:i:388	dv:f:0.0069
ERR10439742.87853	11049	118	686	-	OX578059.1	142895829	59763	60332	55	569	1	tp:A:P	cm:i:4	s1:i:55	s2:i:40	dv:f:0.0843
ERR10439742.88063	10804	159	10422	+	OX578060.1	91870870	91803030	91813296	7133	10266	0	tp:A:P	cm:i:1235	s1:i:7132	s2:i:7112	dv:f:0.0006
ERR10439742.88125	6471	0	6466	-	OX578062.1	39551669	93260	99734	6438	6486	60	tp:A:P	cm:i:1189	s1:i:6430	s2:i:0	dv:f:0.0001
ERR10439742.88161	14355	11219	12560	-	OX578059.1	142895829	142821599	142822938	81	1341	0	tp:A:P	cm:i:11	s1:i:81	s2:i:81	dv:f:0.0507
ERR10439742.88161	14355	11479	13796	+	OX578059.1	142895829	88161	90473	61	2317	0	tp:A:P	cm:i:5	s1:i:60	s2:i:51	dv:f:0.0746
ERR10439742.88698	13520	2793	13518	+	OX578062.1	39551669	39464899	39475205	9660	10728	0	tp:A:P	cm:i:1701	s1:i:9603	s2:i:9575	dv:f:0.0022
ERR10439742.88762	8113	1	8104	-	OX578063.1	29784559	29702373	29710442	7948	8138	60	tp:A:P	cm:i:1468	s1:i:7925	s2:i:48	dv:f:0.0008
ERR10439742.89007	6205	5	6200	+	OX578063.1	29784559	79289	85500	5701	6211	60	tp:A:P	cm:i:1020	s1:i:5697	s2:i:542	dv:f:0.0003
ERR10439742.89249	13222	10545	12983	+	OX578059.1	142895829	142820711	142822938	154	2439	0	tp:A:P	cm:i:18	s1:i:125	s2:i:121	dv:f:0.0518
ERR10439742.89249	13222	12738	13177	+	OX578059.1	142895829	142822061	142822499	61	439	1	tp:A:P	cm:i:8	s1:i:61	s2:i:0	dv:f:0.0490
ERR10439742.89595	10486	1	10165	+	OX578061.1	39856278	39808212	39818752	6389	10647	13	tp:A:P	cm:i:1120	s1:i:6305	s2:i:5860	dv:f:0.0013
ERR10439742.89595	10486	10070	10295	-	OX578060.1	91870870	92789	93016	41	227	0	tp:A:P	cm:i:4	s1:i:40	s2:i:40	dv:f:0.0593
ERR10439742.89602	15037	486	15037	+	OX578060.1	91870870	70986	87949	8623	18868	17	tp:A:P	cm:i:1395	s1:i:7850	s2:i:7081	dv:f:0.0064
ERR10439742.89749	7006	2	6997	+	OX578063.1	29784559	61527	68519	6678	6995	60	tp:A:P	cm:i:1211	s1:i:6677	s2:i:3323	dv:f:0.0001
ERR10439742.89754	6870	54	274	-	OX578061.1	39856278	65007	65205	137	220	0	tp:A:P	cm:i:20	s1:i:133	s2:i:133	dv:f:0.0063
ERR10439742.89830	9455	68	8311	-	OX578059.1	142895829	45547	53791	342	8244	1	tp:A:P	cm:i:26	s1:i:342	s2:i:279	dv:f:0.0330
ERR10439742.89830	9455	8217	8522	-	OX578059.1	142895829	90914	91219	45	305	0	tp:A:P	cm:i:3	s1:i:45	s2:i:40	dv:f:0.0335
ERR10439742.89913	5922	3	5912	+	OX578062.1	39551669	39454334	39460223	4628	5918	60	tp:A:P	cm:i:758	s1:i:4621	s2:i:3374	dv:f:0.0070
ERR10439742.90119	3405	5	3316	-	OX578059.1	142895829	142887311	142890622	3023	3311	0	tp:A:P	cm:i:536	s1:i:3023	s2:i:3023	dv:f:0.0001
ERR10439742.90239	10472	417	6129	+	OX578059.1	142895829	85428	91140	455	5712	5	tp:A:P	cm:i:40	s1:i:455	s2:i:301	dv:f:0.0032
ERR10439742.90239	10472	3626	9505	+	OX578059.1	142895829	11202	17080	233	6090	2	tp:A:P	cm:i:17	s1:i:175	s2:i:145	dv:f:0.0304
ERR10439742.90239	10472	152	643	+	OX578059.1	142895829	89383	89874	83	491	5	tp:A:P	cm:i:7	s1:i:83	s2:i:40	dv:f:0.0166
ERR10439742.90700	10313	9	10306	-	OX578063.1	29784559	29687735	29698057	10168	10371	60	tp:A:P	cm:i:1864	s1:i:10141	s2:i:50	dv:f:0.0007
ERR10439742.90729	11843	219	10361	-	OX578059.1	142895829	33098	43030	424	10143	0	tp:A:P	cm:i:32	s1:i:395	s2:i:391	dv:f:0.0131
ERR10439742.90835	22057	9426	11767	+	OX578063.1	29784559	29779450	29781793	119	2343	0	tp:A:P	cm:i:11	s1:i:119	s2:i:119	dv:f:0.0687
ERR10439742.90835	22057	1803	3927	-	OX578059.1	142895829	74454	76579	98	2125	2	tp:A:P	cm:i:11	s1:i:98	s2:i:85	dv:f:0.0840
ERR10439742.90835	22057	20391	21677	+	OX578063.1	29784559	29772487	29773774	94	1287	0	tp:A:P	cm:i:9	s1:i:94	s2:i:94	dv:f:0.0549
ERR10439742.90835	22057	14074	15103	+	OX578059.1	142895829	142822061	142823091	81	1030	0	tp:A:P	cm:i:11	s1:i:81	s2:i:81	dv:f:0.0422
ERR10439742.90835	22057	10657	12784	-	OX578059.1	142895829	74454	76579	78	2127	0	tp:A:P	cm:i:8	s1:i:78	s2:i:66	dv:f:0.0987
ERR10439742.90835	22057	12135	14681	-	OX578059.1	142895829	54620	57167	75	2548	1	tp:A:P	cm:i:5	s1:i:75	s2:i:50	dv:f:0.1423
ERR10439742.90835	22057	15333	16197	+	OX578063.1	29784559	29779239	29780104	63	865	0	tp:A:P	cm:i:6	s1:i:63	s2:i:63	dv:f:0.0633
ERR10439742.90835	22057	15088	15161	-	OX578059.1	142895829	76506	76579	48	73	1	tp:A:P	cm:i:6	s1:i:48	s2:i:0	dv:f:0.0190
ERR10439742.91030	16822	121	14298	-	OX578061.1	39856278	40120	59724	11460	19699	1	tp:A:P	cm:i:1991	s1:i:10780	s2:i:10587	dv:f:0.0036
ERR10439742.91080	6042	471	6033	-	OX578063.1	29784559	51297	56874	4816	5588	5	tp:A:P	cm:i:800	s1:i:4812	s2:i:4727	dv:f:0.0043
ERR10439742.91548	3822	70	3817	-	OX578060.1	91870870	91826537	91830284	2259	3747	22	tp:A:P	cm:i:378	s1:i:2259	s2:i:1940	dv:f:0.0004
ERR10439742.92521	8328	8	8069	+	OX578061.1	39856278	39845321	39852887	6289	8063	0	tp:A:P	cm:i:1051	s1:i:6223	s2:i:6198	dv:f:0.0016
ERR10439742.93538	10416	129	9770	-	OX578061.1	39856278	39817193	39825773	925	9968	0	tp:A:P	cm:i:137	s1:i:691	s2:i:664	dv:f:0.0356
ERR10439742.93538	10416	9337	10154	+	OX578060.1	91870870	88651	89470	56	819	1	tp:A:P	cm:i:5	s1:i:56	s2:i:41	dv:f:0.0852
ERR10439742.93538	10416	36	125	-	OX578060.1	91870870	91851233	91851319	43	89	0	tp:A:P	cm:i:4	s1:i:42	s2:i:0	dv:f:0.0452
ERR10439742.93591	14120	38	13945	-	OX578063.1	29784559	889	14798	5338	13916	55	tp:A:P	cm:i:758	s1:i:5336	s2:i:3000	dv:f:0.0019
ERR10439742.94102	6456	7	6451	+	OX578061.1	39856278	39757557	39764000	5814	6444	1	tp:A:P	cm:i:1022	s1:i:5814	s2:i:5779	dv:f:0.0003
ERR10439742.94294	5961	357	5952	+	OX578062.1	39551669	39452069	39457666	4161	5598	60	tp:A:P	cm:i:687	s1:i:4160	s2:i:2651	dv:f:0.0032
ERR10439742.94425	8536	1148	1230	-	OX578063.1	29784559	4072	4155	40	83	0	tp:A:P	cm:i:3	s1:i:40	s2:i:0	dv:f:0.0452
ERR10439742.94772	24558	2132	24235	+	OX578059.1	142895829	142822471	142850903	13647	28659	1	tp:A:P	cm:i:2246	s1:i:12818	s2:i:12752	dv:f:0.0061
ERR10439742.94772	24558	1497	1965	+	OX578059.1	142895829	142822471	142822938	63	468	0	tp:A:P	cm:i:6	s1:i:63	s2:i:63	dv:f:0.0267
ERR10439742.94813	4142	5	4133	+	OX578062.1	39551669	92584	96703	4093	4131	60	tp:A:P	cm:i:749	s1:i:4089	s2:i:0	dv:f:0.0004
ERR10439742.95287	9564	192	7907	-	OX578061.1	39856278	1391	9672	831	8584	9	tp:A:P	cm:i:93	s1:i:656	s2:i:446	dv:f:0.0455
ERR10439742.95287	9564	7188	8477	+	OX578061.1	39856278	8611	10000	186	1450	12	tp:A:P	cm:i:19	s1:i:153	s2:i:74	dv:f:0.0155
ERR10439742.95287	9564	7880	8950	-	OX578063.1	29784559	1626	2670	86	1080	5	tp:A:P	cm:i:11	s1:i:78	s2:i:52	dv:f:0.0687
ERR10439742.95621	7800	800	7787	-	OX578063.1	29784559	29777551	29784537	672	6989	0	tp:A:P	cm:i:64	s1:i:672	s2:i:672	dv:f:0.0195
ERR10439742.95621	7800	167	1665	-	OX578063.1	29784559	29771854	29773352	126	1498	6	tp:A:P	cm:i:12	s1:i:126	s2:i:84	dv:f:0.0396
ERR10439742.95712	4507	0	4498	+	OX578062.1	39551669	39489963	39494459	3080	4498	0	tp:A:P	cm:i:535	s1:i:3079	s2:i:3072	dv:f:0.0007
ERR10439742.96306	15484	4598	15372	-	OX578059.1	142895829	85639	95994	500	10777	2	tp:A:P	cm:i:43	s1:i:445	s2:i:342	dv:f:0.0198
ERR10439742.96498	5602	2339	5594	-	OX578061.1	39856278	87711	90966	2190	3255	53	tp:A:P	cm:i:365	s1:i:2190	s2:i:1211	dv:f:0.0009
ERR10439742.96548	13151	2691	11765	-	OX578061.1	39856278	39837156	39849159	4506	12025	19	tp:A:P	cm:i:674	s1:i:4138	s2:i:3588	dv:f:0.0009
ERR10439742.96548	13151	370	2306	-	OX578061.1	39856278	39838862	39840797	330	1956	60	tp:A:P	cm:i:38	s1:i:322	s2:i:124	dv:f:0.0034
ERR10439742.96548	13151	11834	12036	-	OX578061.1	39856278	39829576	39829778	110	202	39	tp:A:P	cm:i:17	s1:i:110	s2:i:59	dv:f:0.0074
ERR10439742.96548	13151	216	538	-	OX578061.1	39856278	39842553	39842875	101	322	40	tp:A:P	cm:i:11	s1:i:91	s2:i:41	dv:f:0.0111
ERR10439742.96548	13151	12116	12291	-	OX578063.1	29784559	1063	1238	73	215	13	tp:A:P	cm:i:7	s1:i:58	s2:i:0	dv:f:0.0235
ERR10439742.96600	8107	24	8064	-	OX578063.1	29784559	29776285	29784326	714	8042	0	tp:A:P	cm:i:68	s1:i:714	s2:i:714	dv:f:0.0304
ERR10439742.96807	14733	398	14338	+	OX578059.1	142895829	49345	63286	976	13941	9	tp:A:P	cm:i:83	s1:i:976	s2:i:428	dv:f:0.0068
ERR10439742.96922	7471	172	639	-	OX578059.1	142895829	142822471	142822938	76	467	0	tp:A:P	cm:i:9	s1:i:76	s2:i:76	dv:f:0.0190
ERR10439742.97084	9728	148	9715	+	OX578060.1	91870870	91843799	91853367	7866	9569	41	tp:A:P	cm:i:1292	s1:i:7866	s2:i:6544	dv:f:0.0001
ERR10439742.97101	8503	5	8498	+	OX578063.1	29784559	48324	56817	6700	8493	3	tp:A:P	cm:i:1182	s1:i:6700	s2:i:6621	dv:f:0.0003
ERR10439742.97396	10774	2	10765	-	OX578059.1	142895829	142871074	142881844	8797	10770	0	tp:A:P	cm:i:1564	s1:i:8795	s2:i:8768	dv:f:0.0003
ERR10439742.97419	12216	4857	9559	+	OX578062.1	39551669	39540971	39545778	75	4837	1	tp:A:P	cm:i:5	s1:i:47	s2:i:0	dv:f:0.1580
ERR10439742.97419	12216	3939	4519	+	OX578061.1	39856278	2731	3302	45	581	0	tp:A:P	cm:i:3	s1:i:43	s2:i:43	dv:f:0.0771
ERR10439742.97419	12216	3003	4519	+	OX578062.1	39551669	39542012	39543507	45	1516	0	tp:A:P	cm:i:3	s1:i:41	s2:i:0	dv:f:0.1341
ERR10439742.97625	19754	5	16304	-	OX578060.1	91870870	65864	81914	9990	16382	10	tp:A:P	cm:i:1552	s1:i:9929	s2:i:9381	dv:f:0.0143
