query_name	query_length	query_start	query_end	relative_strand	target_name	target_length	target_start	target_end	num_residue_matches	alignment_block_len	mapping_quality	.	..	...	....	.....
SRR29535114.439920	43831	50	40750	-	LF10_chr3	45743229	382	42282	16663	42113	60	tp:A:P	cm:i:1259	s1:i:16138	s2:i:855	dv:f:0.0262
SRR29535114.439920	43831	40906	42681	+	LF10_chr8	39140677	39139024	39140528	235	1776	0	tp:A:P	cm:i:8	s1:i:183	s2:i:180	dv:f:0.0652
SRR29535114.439920	43831	42274	43375	+	LF10_chr4	46604272	46603347	46604261	203	1109	6	tp:A:P	cm:i:6	s1:i:163	s2:i:145	dv:f:0.0687
SRR29535114.439920	43831	40696	40970	+	LF10_chr4	46604272	46603342	46603588	163	283	23	tp:A:P	cm:i:9	s1:i:159	s2:i:137	dv:f:0.0278
SRR29535114.439920	43831	43201	43776	+	LF10_chr3	45743229	45742432	45742822	189	590	7	tp:A:P	cm:i:9	s1:i:152	s2:i:145	dv:f:0.0505
SRR29535114.440023	342	241	283	-	LF10_chr3	45743229	45719007	45719050	42	43	2	tp:A:P	cm:i:3	s1:i:42	s2:i:0	dv:f:0.0184
SRR29535114.440352	26997	17657	17710	+	LF10_chr1	50495432	7124	7177	53	53	15	tp:A:P	cm:i:4	s1:i:53	s2:i:0	dv:f:0.0149
SRR29535114.440451	649	304	471	+	LF10_chr1	50495432	50483308	50483482	56	174	0	tp:A:P	cm:i:3	s1:i:58	s2:i:56	dv:f:0.0465
SRR29535114.440455	380	195	330	-	LF10_chr1	50495432	50483348	50483482	127	136	17	tp:A:P	cm:i:12	s1:i:123	s2:i:112	dv:f:0.0158
SRR29535114.440699	554	91	254	+	LF10_chr1	50495432	7118	7282	81	164	29	tp:A:P	cm:i:3	s1:i:90	s2:i:0	dv:f:0.0232
SRR29535114.440962	2654	1512	2543	-	LF10_chr5	48825035	48812336	48813196	75	1031	0	tp:A:P	cm:i:4	s1:i:51	s2:i:44	dv:f:0.0947
SRR29535114.441020	11188	8400	8569	-	LF10_chr1	50495432	7113	7285	125	172	60	tp:A:P	cm:i:13	s1:i:128	s2:i:0	dv:f:0.0100
SRR29535114.441557	601	215	513	-	LF10_chr2	50269664	42613	42913	200	303	60	tp:A:P	cm:i:16	s1:i:193	s2:i:0	dv:f:0.0186
SRR29535114.441576	1243	183	356	+	LF10_chr1	50495432	50483309	50483482	137	175	60	tp:A:P	cm:i:16	s1:i:137	s2:i:0	dv:f:0.0065
SRR29535114.441658	6022	3417	3538	+	LF10_chr1	50495432	7164	7285	54	121	21	tp:A:P	cm:i:4	s1:i:59	s2:i:0	dv:f:0.0260
SRR29535114.441681	10229	5470	5518	-	LF10_chr1	50495432	7165	7213	48	48	10	tp:A:P	cm:i:4	s1:i:48	s2:i:0	dv:f:0.0152
SRR29535114.441742	2895	1156	1330	+	LF10_chr1	50495432	7114	7285	158	178	60	tp:A:P	cm:i:13	s1:i:154	s2:i:0	dv:f:0.0101
SRR29535114.442047	47585	23580	23748	+	LF10_chr1	50495432	7113	7285	68	172	48	tp:A:P	cm:i:6	s1:i:75	s2:i:0	dv:f:0.0248
SRR29535114.442167	2189	34	2055	+	LF10_chr2	50269664	50262204	50264273	1012	2074	60	tp:A:P	cm:i:82	s1:i:1001	s2:i:79	dv:f:0.0186
SRR29535114.442346	19241	18859	19031	-	LF10_chr1	50495432	7113	7285	112	172	60	tp:A:P	cm:i:9	s1:i:121	s2:i:0	dv:f:0.0135
SRR29535114.442394	36036	13563	13731	+	LF10_chr1	50495432	50483307	50483482	166	175	37	tp:A:P	cm:i:23	s1:i:162	s2:i:130	dv:f:0.0030
SRR29535114.442540	11265	891	933	-	LF10_chr1	50495432	7170	7213	42	43	2	tp:A:P	cm:i:3	s1:i:42	s2:i:0	dv:f:0.0189
SRR29535114.442597	2754	1750	1810	-	LF10_chr1	50495432	7151	7213	60	62	26	tp:A:P	cm:i:5	s1:i:59	s2:i:0	dv:f:0.0126
SRR29535114.442869	960	43	915	+	LF10_chr2	50269664	50226254	50227141	492	893	60	tp:A:P	cm:i:42	s1:i:487	s2:i:0	dv:f:0.0127
SRR29535114.443059	60034	2664	2817	-	LF10_chr1	50495432	50483289	50483443	152	155	10	tp:A:P	cm:i:23	s1:i:152	s2:i:144	dv:f:0.0030
SRR29535114.443059	60034	49646	49735	-	LF10_chr1	50495432	7124	7213	89	89	60	tp:A:P	cm:i:8	s1:i:89	s2:i:0	dv:f:0.0081
SRR29535114.443158	9052	8548	8635	+	LF10_chr3	45743229	45742092	45742179	65	87	27	tp:A:P	cm:i:4	s1:i:67	s2:i:0	dv:f:0.0210
SRR29535114.443428	54836	11600	11699	+	LF10_chr1	50495432	7114	7213	85	100	60	tp:A:P	cm:i:7	s1:i:91	s2:i:0	dv:f:0.0197
SRR29535114.443492	689	298	362	+	LF10_chr4	46604272	46578909	46578973	64	64	31	tp:A:P	cm:i:5	s1:i:64	s2:i:0	dv:f:0.0111
SRR29535114.443590	53793	52437	53673	-	LF10_chr2	50269664	20	1340	370	1484	45	tp:A:P	cm:i:12	s1:i:304	s2:i:224	dv:f:0.0647
SRR29535114.443590	53793	52106	52986	+	LF10_chr1	50495432	50494719	50495377	320	882	34	tp:A:P	cm:i:17	s1:i:284	s2:i:231	dv:f:0.0389
SRR29535114.443590	53793	51364	52276	+	LF10_chr1	50495432	50494713	50495370	310	920	55	tp:A:P	cm:i:18	s1:i:271	s2:i:198	dv:f:0.0289
SRR29535114.443722	609	395	576	-	LF10_chr8	39140677	23235	23416	130	181	0	tp:A:P	cm:i:9	s1:i:133	s2:i:133	dv:f:0.0226
SRR29535114.443770	568	383	495	+	LF10_chr1	50495432	50483367	50483482	71	116	33	tp:A:P	cm:i:5	s1:i:67	s2:i:0	dv:f:0.0252
SRR29535114.444421	14234	416	464	+	LF10_chr2	50269664	282	336	48	54	0	tp:A:P	cm:i:4	s1:i:46	s2:i:45	dv:f:0.0149
SRR29535114.444568	16914	5977	6070	-	LF10_chr1	50495432	7118	7213	93	95	60	tp:A:P	cm:i:9	s1:i:93	s2:i:0	dv:f:0.0076
SRR29535114.444580	520	85	402	-	LF10_chr5	48825035	46501	46825	196	326	60	tp:A:P	cm:i:19	s1:i:196	s2:i:0	dv:f:0.0140
SRR29535114.444838	1305	38	1191	-	LF10_chr4	46604272	46563935	46565098	483	1181	60	tp:A:P	cm:i:27	s1:i:490	s2:i:133	dv:f:0.0247
SRR29535114.445162	408	56	394	-	LF10_chr3	45743229	45698822	45699160	254	341	60	tp:A:P	cm:i:27	s1:i:251	s2:i:0	dv:f:0.0056
SRR29535114.445292	388	82	264	+	LF10_chr7	34875448	34852412	34852603	132	192	60	tp:A:P	cm:i:11	s1:i:129	s2:i:48	dv:f:0.0162
SRR29535114.445487	409	104	336	+	LF10_chr3	45743229	45698893	45699125	220	234	60	tp:A:P	cm:i:23	s1:i:215	s2:i:0	dv:f:0.0063
SRR29535114.445690	1380	28	184	-	LF10_chr1	50495432	50483289	50483447	133	158	60	tp:A:P	cm:i:15	s1:i:135	s2:i:69	dv:f:0.0045
SRR29535114.445807	10704	52	224	+	LF10_chr1	50495432	50483307	50483482	142	176	60	tp:A:P	cm:i:14	s1:i:144	s2:i:98	dv:f:0.0127
SRR29535114.445917	432	76	165	-	LF10_chr1	50495432	50483307	50483394	75	89	41	tp:A:P	cm:i:5	s1:i:77	s2:i:0	dv:f:0.0121
SRR29535114.445932	246	123	181	-	LF10_chr8	39140677	18346	18406	58	60	8	tp:A:P	cm:i:4	s1:i:57	s2:i:0	dv:f:0.0137
SRR29535114.445981	36399	971	1021	-	LF10_chr3	45743229	45741995	45742045	50	50	12	tp:A:P	cm:i:4	s1:i:50	s2:i:0	dv:f:0.0153
SRR29535114.446028	903	167	738	+	LF10_chr5	48825035	48810485	48811058	93	575	9	tp:A:P	cm:i:4	s1:i:94	s2:i:72	dv:f:0.0700
SRR29535114.446130	1204	338	570	+	LF10_chr1	50495432	7125	7361	145	237	60	tp:A:P	cm:i:12	s1:i:141	s2:i:40	dv:f:0.0163
SRR29535114.446151	9695	783	897	+	LF10_chr1	50495432	7171	7285	68	114	30	tp:A:P	cm:i:4	s1:i:72	s2:i:0	dv:f:0.0211
SRR29535114.446252	999	491	567	+	LF10_chr1	50495432	7137	7213	76	76	57	tp:A:P	cm:i:7	s1:i:76	s2:i:0	dv:f:0.0090
SRR29535114.446268	599	350	517	-	LF10_chr1	50495432	7120	7285	118	168	60	tp:A:P	cm:i:8	s1:i:120	s2:i:0	dv:f:0.0152
SRR29535114.446297	2963	1885	2082	-	LF10_chr1	50495432	7137	7340	125	203	60	tp:A:P	cm:i:9	s1:i:124	s2:i:0	dv:f:0.0174
SRR29535114.446324	4552	1194	1282	+	LF10_chr1	50495432	7125	7213	72	89	24	tp:A:P	cm:i:3	s1:i:76	s2:i:0	dv:f:0.0197
SRR29535114.446353	15335	10617	10691	-	LF10_chr1	50495432	7138	7213	74	75	55	tp:A:P	cm:i:7	s1:i:74	s2:i:0	dv:f:0.0094
SRR29535114.446437	479	194	248	-	LF10_chr4	46604272	46578911	46578965	54	54	12	tp:A:P	cm:i:3	s1:i:54	s2:i:0	dv:f:0.0167
SRR29535114.446452	9499	8651	8796	-	LF10_chr1	50495432	7139	7285	76	146	52	tp:A:P	cm:i:6	s1:i:80	s2:i:0	dv:f:0.0192
SRR29535114.446644	4496	204	429	+	LF10_chr7	34875448	23968	24198	87	230	0	tp:A:P	cm:i:4	s1:i:86	s2:i:86	dv:f:0.0248
SRR29535114.446851	4002	345	522	+	LF10_chr1	50495432	50483307	50483482	148	178	60	tp:A:P	cm:i:16	s1:i:154	s2:i:0	dv:f:0.0081
SRR29535114.446922	12305	11285	11456	+	LF10_chr1	50495432	7113	7285	112	176	60	tp:A:P	cm:i:9	s1:i:117	s2:i:0	dv:f:0.0163
SRR29535114.446979	12113	3076	3196	+	LF10_chr1	50495432	7164	7285	74	121	50	tp:A:P	cm:i:6	s1:i:77	s2:i:0	dv:f:0.0227
SRR29535114.447149	44034	9821	9882	-	LF10_chr1	50495432	8189	8249	60	61	27	tp:A:P	cm:i:5	s1:i:60	s2:i:0	dv:f:0.0127
SRR29535114.447171	1563	1410	1485	-	LF10_chr1	50495432	7138	7213	75	75	56	tp:A:P	cm:i:7	s1:i:75	s2:i:0	dv:f:0.0093
SRR29535114.447279	3035	1678	1760	-	LF10_chr3	45743229	45741994	45742077	82	83	60	tp:A:P	cm:i:10	s1:i:82	s2:i:0	dv:f:0.0067
SRR29535114.447312	46324	32036	32180	-	LF10_chr1	50495432	7138	7285	95	147	54	tp:A:P	cm:i:5	s1:i:99	s2:i:0	dv:f:0.0171
SRR29535114.447471	21629	4130	4173	+	LF10_chr4	46604272	46578931	46578973	42	43	2	tp:A:P	cm:i:3	s1:i:42	s2:i:0	dv:f:0.0184
SRR29535114.447746	16551	5313	5468	-	LF10_chr1	50495432	50483326	50483482	123	156	27	tp:A:P	cm:i:10	s1:i:123	s2:i:105	dv:f:0.0170
SRR29535114.447844	976	45	937	+	LF10_chr2	50269664	50240445	50241362	544	923	60	tp:A:P	cm:i:41	s1:i:523	s2:i:0	dv:f:0.0151
SRR29535114.447944	2527	923	2515	-	LF10_chr2	50269664	50266805	50268420	891	1623	60	tp:A:P	cm:i:83	s1:i:857	s2:i:60	dv:f:0.0151
SRR29535114.448378	3922	45	3899	+	LF10_chr6	67806300	67781350	67785252	2581	3928	60	tp:A:P	cm:i:205	s1:i:2601	s2:i:0	dv:f:0.0144
SRR29535114.448447	48931	46420	46607	-	LF10_chr1	50495432	50483289	50483482	177	193	22	tp:A:P	cm:i:20	s1:i:177	s2:i:157	dv:f:0.0080
SRR29535114.448710	344	60	265	+	LF10_chr5	48825035	6890	7092	92	205	0	tp:A:P	cm:i:4	s1:i:88	s2:i:88	dv:f:0.0454
SRR29535114.448866	34781	10622	10761	+	LF10_chr1	50495432	50483341	50483482	114	141	60	tp:A:P	cm:i:12	s1:i:115	s2:i:0	dv:f:0.0125
SRR29535114.448866	34781	9647	9705	+	LF10_chr4	46604272	46578910	46578967	57	58	19	tp:A:P	cm:i:4	s1:i:57	s2:i:0	dv:f:0.0145
SRR29535114.449080	2467	34	839	+	LF10_chr1	50495432	50494714	50495323	301	893	46	tp:A:P	cm:i:18	s1:i:237	s2:i:182	dv:f:0.0298
SRR29535114.449080	2467	692	1218	-	LF10_chr1	50495432	62	575	202	576	3	tp:A:P	cm:i:7	s1:i:187	s2:i:172	dv:f:0.0440
SRR29535114.449080	2467	800	1496	+	LF10_chr3	45743229	45742176	45742844	204	789	0	tp:A:P	cm:i:6	s1:i:165	s2:i:163	dv:f:0.0494
SRR29535114.449080	2467	1173	1704	+	LF10_chr3	45743229	45742331	45742822	155	572	26	tp:A:P	cm:i:4	s1:i:137	s2:i:91	dv:f:0.0462
SRR29535114.449080	2467	1926	2311	-	LF10_chr1	50495432	218	575	128	398	12	tp:A:P	cm:i:5	s1:i:119	s2:i:103	dv:f:0.0415
SRR29535114.449080	2467	1458	2062	+	LF10_chr3	45743229	45742429	45742822	130	604	29	tp:A:P	cm:i:4	s1:i:70	s2:i:0	dv:f:0.0484
SRR29535114.449081	22819	3114	3384	-	LF10_chr1	50495432	7113	7390	162	277	60	tp:A:P	cm:i:12	s1:i:162	s2:i:76	dv:f:0.0192
SRR29535114.449141	15585	4882	5009	+	LF10_chr1	50495432	50483340	50483466	122	127	54	tp:A:P	cm:i:17	s1:i:122	s2:i:85	dv:f:0.0059
SRR29535114.449152	990	543	600	-	LF10_chr1	50495432	7137	7195	57	58	24	tp:A:P	cm:i:5	s1:i:57	s2:i:0	dv:f:0.0121
SRR29535114.449348	16733	4049	4235	+	LF10_chr1	50495432	7169	7361	123	192	60	tp:A:P	cm:i:8	s1:i:113	s2:i:0	dv:f:0.0182
SRR29535114.449378	11815	9399	9568	-	LF10_chr1	50495432	7112	7285	120	173	60	tp:A:P	cm:i:12	s1:i:125	s2:i:0	dv:f:0.0107
SRR29535114.449421	1406	40	1387	-	LF10_chr1	50495432	3065	4442	735	1392	60	tp:A:P	cm:i:59	s1:i:739	s2:i:260	dv:f:0.0132
SRR29535114.449441	16522	5489	5662	+	LF10_chr1	50495432	50483307	50483482	130	176	60	tp:A:P	cm:i:12	s1:i:129	s2:i:0	dv:f:0.0080
SRR29535114.449540	14228	10560	10810	-	LF10_chr1	50495432	7137	7390	113	253	60	tp:A:P	cm:i:9	s1:i:109	s2:i:67	dv:f:0.0215
SRR29535114.449564	11543	8847	8896	-	LF10_chr1	50495432	7164	7213	49	49	11	tp:A:P	cm:i:4	s1:i:49	s2:i:0	dv:f:0.0156
SRR29535114.449649	2056	1837	1911	+	LF10_chr1	50495432	50483368	50483443	74	75	28	tp:A:P	cm:i:10	s1:i:74	s2:i:56	dv:f:0.0067
SRR29535114.449649	2056	854	917	+	LF10_chr4	46604272	46578912	46578973	61	63	28	tp:A:P	cm:i:5	s1:i:61	s2:i:0	dv:f:0.0123
SRR29535114.449770	75300	30392	30440	-	LF10_chr1	50495432	7223	7272	48	49	7	tp:A:P	cm:i:3	s1:i:48	s2:i:0	dv:f:0.0184
SRR29535114.449788	29528	23310	23430	-	LF10_chr1	50495432	7165	7285	74	120	50	tp:A:P	cm:i:6	s1:i:78	s2:i:0	dv:f:0.0147
SRR29535114.449977	467	39	370	-	LF10_chr3	45743229	45721005	45721336	187	334	60	tp:A:P	cm:i:9	s1:i:178	s2:i:55	dv:f:0.0292
SRR29535114.450011	768	68	756	+	LF10_chr5	48825035	13017	13704	400	696	60	tp:A:P	cm:i:33	s1:i:397	s2:i:0	dv:f:0.0100
SRR29535114.450027	504	35	439	+	LF10_chr7	34875448	34837788	34838201	282	414	60	tp:A:P	cm:i:21	s1:i:270	s2:i:77	dv:f:0.0168
SRR29535114.450093	4908	3585	3629	-	LF10_chr1	50495432	7169	7213	44	44	4	tp:A:P	cm:i:3	s1:i:44	s2:i:0	dv:f:0.0187
SRR29535114.450557	1362	205	1206	+	LF10_chr8	39140677	26922	28117	228	1195	1	tp:A:P	cm:i:15	s1:i:202	s2:i:195	dv:f:0.0552
SRR29535114.450777	4214	2884	3046	-	LF10_chr1	50495432	50483317	50483480	124	163	60	tp:A:P	cm:i:12	s1:i:125	s2:i:0	dv:f:0.0055
SRR29535114.450827	4577	1592	1691	-	LF10_chr1	50495432	7165	7265	88	100	58	tp:A:P	cm:i:6	s1:i:88	s2:i:0	dv:f:0.0146
SRR29535114.451189	1387	559	704	-	LF10_chr1	50495432	7139	7285	100	146	60	tp:A:P	cm:i:9	s1:i:104	s2:i:0	dv:f:0.0109
SRR29535114.451200	2332	1025	1096	+	LF10_chr3	45743229	45742093	45742164	71	71	52	tp:A:P	cm:i:7	s1:i:71	s2:i:0	dv:f:0.0095
SRR29535114.451397	551	39	195	+	LF10_chr1	50495432	50483308	50483463	89	157	29	tp:A:P	cm:i:3	s1:i:88	s2:i:0	dv:f:0.0441
SRR29535114.451528	971	545	919	+	LF10_chr8	39140677	39126701	39127084	161	384	60	tp:A:P	cm:i:9	s1:i:154	s2:i:0	dv:f:0.0316
SRR29535114.451628	3125	1726	1840	+	LF10_chr1	50495432	7124	7238	94	116	52	tp:A:P	cm:i:5	s1:i:94	s2:i:0	dv:f:0.0172
SRR29535114.451766	2267	1616	1815	-	LF10_chr1	50495432	50483289	50483487	147	201	60	tp:A:P	cm:i:14	s1:i:144	s2:i:98	dv:f:0.0146
SRR29535114.451787	1179	798	963	-	LF10_chr1	50495432	50483317	50483482	145	166	60	tp:A:P	cm:i:16	s1:i:146	s2:i:66	dv:f:0.0087
SRR29535114.451797	5167	2166	2288	+	LF10_chr1	50495432	7164	7285	54	122	21	tp:A:P	cm:i:4	s1:i:59	s2:i:0	dv:f:0.0257
SRR29535114.451875	2844	877	1074	-	LF10_chr1	50495432	50483289	50483482	152	198	60	tp:A:P	cm:i:19	s1:i:148	s2:i:81	dv:f:0.0067
SRR29535114.451875	2844	1940	2003	-	LF10_chr4	46604272	46578911	46578973	62	63	29	tp:A:P	cm:i:5	s1:i:62	s2:i:0	dv:f:0.0117
SRR29535114.452279	16752	36	16735	-	LF10_chr2	50269664	50219546	50236463	10973	17033	60	tp:A:P	cm:i:974	s1:i:10795	s2:i:500	dv:f:0.0113
SRR29535114.452621	845	440	537	+	LF10_chr1	50495432	7187	7285	52	98	13	tp:A:P	cm:i:3	s1:i:55	s2:i:0	dv:f:0.0256
SRR29535114.452892	2555	1202	1298	-	LF10_chr1	50495432	50483380	50483482	77	102	53	tp:A:P	cm:i:9	s1:i:78	s2:i:45	dv:f:0.0072
SRR29535114.452892	2555	2237	2292	-	LF10_chr4	46604272	46578910	46578965	55	55	13	tp:A:P	cm:i:3	s1:i:55	s2:i:0	dv:f:0.0183
SRR29535114.453056	621	42	117	-	LF10_chr1	50495432	7137	7213	75	76	56	tp:A:P	cm:i:7	s1:i:75	s2:i:0	dv:f:0.0095
SRR29535114.453198	3276	1812	2003	-	LF10_chr1	50495432	50483289	50483480	169	191	44	tp:A:P	cm:i:18	s1:i:165	s2:i:129	dv:f:0.0105
SRR29535114.453198	3276	2870	2924	-	LF10_chr4	46604272	46578911	46578965	54	54	12	tp:A:P	cm:i:3	s1:i:54	s2:i:0	dv:f:0.0185
SRR29535114.453526	670	200	256	-	LF10_chr4	46604272	46578910	46578965	55	56	13	tp:A:P	cm:i:3	s1:i:55	s2:i:0	dv:f:0.0174
SRR29535114.453532	3452	28	3440	-	LF10_chr2	50269664	27246	30730	1796	3504	60	tp:A:P	cm:i:141	s1:i:1784	s2:i:142	dv:f:0.0211
SRR29535114.454124	3985	3222	3272	-	LF10_chr1	50495432	8199	8249	50	50	7	tp:A:P	cm:i:4	s1:i:50	s2:i:0	dv:f:0.0154
SRR29535114.454158	587	52	529	-	LF10_chr7	34875448	43632	44119	259	488	60	tp:A:P	cm:i:22	s1:i:253	s2:i:0	dv:f:0.0104
SRR29535114.454206	24389	24040	24226	-	LF10_chr5	48825035	48776343	48776534	123	191	8	tp:A:P	cm:i:8	s1:i:128	s2:i:110	dv:f:0.0250
SRR29535114.454239	2638	1644	1795	-	LF10_chr1	50495432	50483328	50483480	92	153	60	tp:A:P	cm:i:8	s1:i:92	s2:i:0	dv:f:0.0146
SRR29535114.454477	1747	155	1730	+	LF10_chr2	50269664	50233674	50235287	667	1620	60	tp:A:P	cm:i:53	s1:i:663	s2:i:113	dv:f:0.0241
SRR29535114.454478	1767	39	1697	-	LF10_chr2	50269664	50233600	50235287	1031	1699	60	tp:A:P	cm:i:91	s1:i:1013	s2:i:183	dv:f:0.0104
SRR29535114.454928	2753	42	954	-	LF10_chr4	46604272	46629	47562	630	935	60	tp:A:P	cm:i:54	s1:i:625	s2:i:75	dv:f:0.0116
SRR29535114.455178	3977	44	3949	+	LF10_chr3	45743229	45712435	45716395	2883	3984	60	tp:A:P	cm:i:273	s1:i:2852	s2:i:0	dv:f:0.0075
SRR29535114.455260	3816	835	1013	+	LF10_chr1	50495432	50483307	50483482	99	179	42	tp:A:P	cm:i:6	s1:i:101	s2:i:62	dv:f:0.0303
SRR29535114.455388	2342	691	806	-	LF10_chr1	50495432	50483309	50483425	102	117	60	tp:A:P	cm:i:12	s1:i:107	s2:i:55	dv:f:0.0055
SRR29535114.455509	4084	69	3888	+	LF10_chr1	50495432	50467154	50471131	2083	4003	60	tp:A:P	cm:i:182	s1:i:2039	s2:i:0	dv:f:0.0154
SRR29535114.455557	503	69	456	+	LF10_chr4	46604272	33247	33646	175	399	5	tp:A:P	cm:i:15	s1:i:180	s2:i:172	dv:f:0.0202
SRR29535114.455676	258	34	181	+	LF10_chr3	45743229	45738935	45739086	121	153	53	tp:A:P	cm:i:7	s1:i:124	s2:i:75	dv:f:0.0150
SRR29535114.455879	17164	11024	11088	-	LF10_chr4	46604272	46578910	46578973	63	64	30	tp:A:P	cm:i:5	s1:i:63	s2:i:0	dv:f:0.0121
SRR29535114.456153	29943	7152	18708	+	LF10_chr8	39140677	20973	30295	2180	11713	0	tp:A:P	cm:i:132	s1:i:1752	s2:i:1735	dv:f:0.0637
SRR29535114.456153	29943	873	11441	+	LF10_chr8	39140677	20406	30295	1629	11292	38	tp:A:P	cm:i:101	s1:i:1261	s2:i:716	dv:f:0.0679
SRR29535114.456920	5335	4756	4816	-	LF10_chr1	50495432	7137	7197	60	60	32	tp:A:P	cm:i:6	s1:i:60	s2:i:0	dv:f:0.0108
SRR29535114.456971	701	53	673	+	LF10_chr5	48825035	48809145	48809791	161	647	60	tp:A:P	cm:i:9	s1:i:144	s2:i:0	dv:f:0.0345
SRR29535114.457120	18190	98	416	-	LF10_chr5	48825035	48796122	48796437	90	318	2	tp:A:P	cm:i:3	s1:i:108	s2:i:78	dv:f:0.0608
SRR29535114.457678	29204	12901	13042	-	LF10_chr1	50495432	7143	7285	77	142	51	tp:A:P	cm:i:6	s1:i:79	s2:i:0	dv:f:0.0106
SRR29535114.457947	2258	911	985	-	LF10_chr1	50495432	7137	7213	74	76	54	tp:A:P	cm:i:7	s1:i:73	s2:i:0	dv:f:0.0095
SRR29535114.457982	1453	131	405	-	LF10_chr1	50495432	7113	7390	152	277	60	tp:A:P	cm:i:14	s1:i:149	s2:i:93	dv:f:0.0219
SRR29535114.458203	662	100	608	-	LF10_chr4	46604272	3473	4015	257	543	60	tp:A:P	cm:i:19	s1:i:243	s2:i:0	dv:f:0.0242
SRR29535114.458454	335	50	201	+	LF10_chr8	39140677	21792	21945	127	153	0	tp:A:P	cm:i:9	s1:i:129	s2:i:128	dv:f:0.0184
SRR29535114.458620	36163	35292	35449	-	LF10_chr1	50495432	50483327	50483482	118	157	60	tp:A:P	cm:i:9	s1:i:119	s2:i:0	dv:f:0.0139
SRR29535114.458707	448	87	416	-	LF10_chr2	50269664	50220586	50220916	305	332	60	tp:A:P	cm:i:24	s1:i:305	s2:i:0	dv:f:0.0068
SRR29535114.458788	1008	820	923	+	LF10_chr1	50495432	7258	7361	66	103	21	tp:A:P	cm:i:4	s1:i:60	s2:i:0	dv:f:0.0264
SRR29535114.458818	947	320	432	-	LF10_chr1	50495432	7169	7285	64	116	27	tp:A:P	cm:i:4	s1:i:68	s2:i:0	dv:f:0.0200
SRR29535114.459361	3510	53	188	+	LF10_chr1	50495432	7150	7285	89	135	60	tp:A:P	cm:i:7	s1:i:93	s2:i:0	dv:f:0.0137
SRR29535114.459408	7918	5197	5257	+	LF10_chr1	50495432	7137	7197	60	60	32	tp:A:P	cm:i:6	s1:i:60	s2:i:0	dv:f:0.0108
SRR29535114.459674	26617	5944	6120	-	LF10_chr1	50495432	50483308	50483482	141	176	60	tp:A:P	cm:i:14	s1:i:143	s2:i:74	dv:f:0.0048
SRR29535114.459701	3499	3405	3480	-	LF10_chr1	50495432	7137	7213	75	76	56	tp:A:P	cm:i:7	s1:i:75	s2:i:0	dv:f:0.0097
SRR29535114.459703	1756	728	850	+	LF10_chr1	50495432	7164	7285	74	123	49	tp:A:P	cm:i:6	s1:i:76	s2:i:0	dv:f:0.0106
SRR29535114.459771	398	150	377	+	LF10_chr8	39140677	22627	22853	133	227	4	tp:A:P	cm:i:9	s1:i:139	s2:i:122	dv:f:0.0170
SRR29535114.460235	1549	777	950	+	LF10_chr1	50495432	50483307	50483482	136	176	60	tp:A:P	cm:i:13	s1:i:137	s2:i:0	dv:f:0.0100
SRR29535114.460490	1756	692	792	+	LF10_chr1	50495432	7186	7285	54	100	14	tp:A:P	cm:i:3	s1:i:57	s2:i:0	dv:f:0.0315
SRR29535114.460501	27567	16662	16735	-	LF10_chr1	50495432	7113	7190	61	77	26	tp:A:P	cm:i:4	s1:i:66	s2:i:0	dv:f:0.0207
SRR29535114.460546	7489	3583	3656	-	LF10_chr1	50495432	7137	7213	73	76	53	tp:A:P	cm:i:7	s1:i:72	s2:i:0	dv:f:0.0094
SRR29535114.460665	2788	136	236	-	LF10_chr1	50495432	7113	7213	100	100	60	tp:A:P	cm:i:11	s1:i:100	s2:i:0	dv:f:0.0061
SRR29535114.460900	18651	2709	2855	-	LF10_chr1	50495432	7137	7285	101	148	60	tp:A:P	cm:i:9	s1:i:104	s2:i:0	dv:f:0.0105
SRR29535114.460977	14656	2778	2890	+	LF10_chr1	50495432	50483369	50483480	90	112	60	tp:A:P	cm:i:8	s1:i:87	s2:i:0	dv:f:0.0114
SRR29535114.461192	3193	36	154	-	LF10_chr1	50495432	50483288	50483408	92	120	46	tp:A:P	cm:i:7	s1:i:99	s2:i:63	dv:f:0.0126
SRR29535114.461287	474	51	407	-	LF10_chr5	48825035	48784994	48785359	197	366	0	tp:A:P	cm:i:12	s1:i:201	s2:i:201	dv:f:0.0290
SRR29535114.461459	1112	661	761	-	LF10_chr1	50495432	7186	7285	53	100	14	tp:A:P	cm:i:3	s1:i:57	s2:i:0	dv:f:0.0183
SRR29535114.461480	8458	2868	3037	+	LF10_chr1	50495432	50483308	50483482	110	174	31	tp:A:P	cm:i:9	s1:i:114	s2:i:93	dv:f:0.0154
SRR29535114.462023	2272	1001	1146	-	LF10_chr1	50495432	7136	7285	101	149	60	tp:A:P	cm:i:9	s1:i:103	s2:i:0	dv:f:0.0107
SRR29535114.462044	6028	3307	3450	-	LF10_chr1	50495432	7136	7282	82	146	60	tp:A:P	cm:i:7	s1:i:84	s2:i:0	dv:f:0.0134
SRR29535114.462309	488	46	423	+	LF10_chr6	67806300	67764390	67764771	188	384	60	tp:A:P	cm:i:12	s1:i:179	s2:i:0	dv:f:0.0218
SRR29535114.462948	37050	3015	3164	+	LF10_chr1	50495432	7137	7285	55	149	18	tp:A:P	cm:i:3	s1:i:63	s2:i:0	dv:f:0.0250
