query_name	query_length	query_start	query_end	relative_strand	target_name	target_length	target_start	target_end	num_residue_matches	alignment_block_len	mapping_quality	match
ERR10809407.1007312	12751	1	12750	-	OY979768.1	55528949	55482768	55510592	11550	28654	53	11550
ERR10809407.1572749	11648	9	11641	-	OY979766.1	136469214	136428232	136439879	11549	11647	10	11549
ERR10809407.688169	13942	1	13933	+	OY979769.1	45422575	45398931	45412872	11548	13941	35	11548
ERR10809407.905082	11575	9	11575	-	OY979767.1	119242295	10834	22402	11542	11568	60	11542
ERR10809407.946690	11887	1	11884	-	OY979768.1	55528949	32314	44195	11542	11886	60	11542
ERR10809407.747616	15804	4179	15795	-	OY979767.1	119242295	119225433	119237051	11541	11618	60	11541
ERR10809407.236519	19150	4555	18475	-	OY979768.1	55528949	55481824	55514685	11540	33591	2	11540
ERR10809407.1998847	13094	0	12989	+	OY979766.1	136469214	136443372	136456327	11536	13109	35	11536
ERR10809407.375300	11597	6	11594	+	OY979769.1	45422575	206	11798	11535	11592	0	11535
ERR10809407.1172325	12875	1027	12874	-	OY979768.1	55528949	55480019	55492835	11529	12827	60	11529
ERR10809407.341870	11599	0	11596	-	OY979768.1	55528949	55470270	55481871	11529	11601	0	11529
ERR10809407.1439319	12417	1	12413	+	OY979767.1	119242295	119206679	119219089	11527	12421	60	11527
ERR10809407.709688	14720	4	11991	-	OY979768.1	55528949	55484728	55512642	11519	27964	56	11519
ERR10809407.52449	12670	8	12664	-	OY979768.1	55528949	55473767	55487279	11516	13590	29	11516
ERR10809407.1449423	11635	3	11628	+	OY979769.1	45422575	4443	16059	11510	11626	12	11510
ERR10809407.1481788	11600	5	11591	-	OY979766.1	136469214	136411957	136423543	11509	11586	60	11509
ERR10809407.1895218	12239	6	12238	+	OY979769.1	45422575	14137	26379	11509	12247	60	11509
ERR10809407.1802274	13166	138	12592	+	OY979768.1	55528949	55480322	55492835	11499	13318	38	11499
ERR10809407.1528479	15010	3383	15010	+	OY979767.1	119242295	1	11639	11488	11644	60	11488
ERR10809407.1180729	12088	9	12080	+	OY979769.1	45422575	291	12368	11486	12108	0	11486
ERR10809407.439262	23102	7	23101	-	OY979766.1	136469214	136437767	136468737	11485	36521	47	11485
ERR10809407.140736	11787	1	11780	-	OY979768.1	55528949	33017	44797	11484	11780	60	11484
ERR10809407.860806	13886	1942	13881	-	OY979768.1	55528949	55480363	55492835	11483	12871	41	11483
ERR10809407.1396404	11534	3	11533	+	OY979769.1	45422575	789	12323	11482	11534	0	11482
ERR10809407.1791207	14895	1326	14886	-	OY979766.1	136469214	136431175	136456327	11478	25351	36	11478
ERR10809407.219737	13347	7	11654	+	OY979768.1	55528949	55480268	55492835	11477	12580	48	11477
ERR10809407.277532	16344	4	14437	-	OY979766.1	136469214	2894	22765	11471	19996	16	11471
ERR10809407.1304507	11535	1	11533	-	OY979768.1	55528949	55471389	55482918	11468	11535	0	11468
ERR10809407.1536831	11500	7	11494	-	OY979768.1	55528949	55469375	55480868	11449	11493	0	11449
ERR10809407.1973959	12456	9	12448	+	OY979768.1	55528949	55479767	55492296	11444	13320	41	11444
ERR10809407.1214615	15282	2	15272	+	OY979766.1	136469214	136432276	136456327	11441	24213	60	11441
ERR10809407.424543	11847	2	11840	-	OY979769.1	45422575	45371696	45383499	11436	11855	60	11436
ERR10809407.1158346	11529	0	11524	-	OY979768.1	55528949	55472326	55483853	11433	11534	0	11433
ERR10809407.143637	13806	5	12845	+	OY979766.1	136469214	136443528	136456327	11428	12957	15	11428
ERR10809407.649908	17163	4	12464	-	OY979768.1	55528949	55478918	55491374	11425	13256	9	11425
ERR10809407.1285825	11655	9	11651	-	OY979767.1	119242295	119190561	119202204	11423	11643	60	11423
ERR10809407.1516570	16115	8	14769	-	OY979768.1	55528949	55468723	55483746	11413	15280	0	11413
ERR10809407.910595	12021	5	12013	+	OY979769.1	45422575	16911	28943	11408	12046	60	11408
ERR10809407.1947241	11730	2	11721	+	OY979769.1	45422575	4443	16192	11403	11757	14	11403
ERR10809407.1714299	11816	8	11807	-	OY979769.1	45422575	1385	13165	11400	11813	0	11400
ERR10809407.1520934	11599	6	11590	-	OY979768.1	55528949	55476146	55488557	11396	12411	60	11396
ERR10809407.1501459	11613	135	11608	-	OY979768.1	55528949	55476618	55489047	11395	12429	60	11395
ERR10809407.1599471	11668	8	11667	-	OY979767.1	119242295	30154	41830	11394	11693	7	11394
ERR10809407.613821	11447	0	11442	-	OY979769.1	45422575	45231	56677	11392	11446	15	11392
ERR10809407.749565	11428	4	11419	+	OY979766.1	136469214	136427734	136439151	11387	11418	11	11387
ERR10809407.407913	11505	3	11497	+	OY979768.1	55528949	55508586	55520077	11384	11496	60	11384
ERR10809407.627558	11601	1	11598	-	OY979766.1	136469214	136417529	136429148	11381	11623	60	11381
ERR10809407.1177368	11419	2	11411	-	OY979766.1	136469214	136443996	136455405	11378	11409	16	11378
ERR10809407.178428	11846	0	11842	-	OY979769.1	45422575	5719	17561	11376	11842	31	11376
ERR10809407.1804707	11457	9	11452	+	OY979766.1	136469214	21207	36125	11376	14922	0	11376
ERR10809407.842958	11433	3	11427	-	OY979769.1	45422575	2986	14406	11375	11424	0	11375
ERR10809407.1063457	11700	4	11698	-	OY979768.1	55528949	55500137	55511856	11373	11732	28	11373
ERR10809407.281020	11473	32	11463	-	OY979768.1	55528949	20242	31676	11369	11440	60	11369
ERR10809407.1644077	13352	3	13340	+	OY979766.1	136469214	136450662	136464026	11358	13364	60	11358
ERR10809407.399644	11421	9	11421	+	OY979766.1	136469214	27274	38686	11352	11416	5	11352
ERR10809407.311825	12254	3	12251	-	OY979769.1	45422575	7129	19420	11350	12303	60	11350
ERR10809407.1210109	11403	3	11396	-	OY979768.1	55528949	55470085	55481485	11346	11400	0	11346
ERR10809407.1470693	13866	1335	13864	-	OY979768.1	55528949	55480191	55492835	11345	13440	41	11345
ERR10809407.66188	14491	6	12941	+	OY979769.1	45422575	45405309	45418246	11345	12966	1	11345
ERR10809407.524575	11429	9	11429	-	OY979769.1	45422575	2510	13921	11344	11420	0	11344
ERR10809407.134650	12157	3	12149	-	OY979767.1	119242295	25076	37201	11342	12171	49	11342
ERR10809407.1089168	11446	3	11437	+	OY979766.1	136469214	18714	30160	11339	11448	9	11339
ERR10809407.826357	11494	8	11485	-	OY979769.1	45422575	45385578	45397066	11339	11488	60	11339
ERR10809407.2001833	12787	4	12785	-	OY979766.1	136469214	45353	58152	11336	13642	8	11336
ERR10809407.1860459	12280	12	12276	-	OY979766.1	136469214	136449228	136461498	11326	12272	60	11326
ERR10809407.243422	14084	1	14061	+	OY979766.1	136469214	4957	24433	11324	19595	60	11324
ERR10809407.911259	13800	5	12504	-	OY979768.1	55528949	55478930	55491426	11318	13301	38	11318
ERR10809407.855249	12372	6	12355	+	OY979768.1	55528949	55480339	55492693	11315	13149	39	11315
ERR10809407.1941354	11809	1	11804	-	OY979767.1	119242295	25322	37116	11311	11807	44	11311
ERR10809407.880958	11838	5	11833	+	OY979768.1	55528949	55510863	55522701	11310	11841	60	11310
ERR10809407.1022971	17080	9	17080	-	OY979766.1	136469214	136437135	136465126	11310	28670	11	11310
ERR10809407.38638	11971	0	11966	-	OY979767.1	119242295	119182526	119194492	11307	11967	60	11307
ERR10809407.981344	14643	6	14639	-	OY979768.1	55528949	55469423	55484305	11302	15138	0	11302
ERR10809407.794662	11413	0	11405	-	OY979768.1	55528949	55480214	55491624	11302	11410	60	11302
ERR10809407.2038794	11384	4	11376	-	OY979769.1	45422575	45365958	45377326	11300	11372	60	11300
ERR10809407.1045751	11515	8	11507	+	OY979768.1	55528949	55484728	55512148	11290	27455	59	11290
ERR10809407.1351710	14728	2328	14725	-	OY979768.1	55528949	55479535	55492835	11281	13353	30	11281
ERR10809407.251850	12369	4	11759	-	OY979768.1	55528949	55478918	55491477	11281	12577	60	11281
ERR10809407.1264640	13880	7	12242	+	OY979768.1	55528949	55480524	55492835	11274	13107	41	11274
ERR10809407.487940	11341	2	11334	+	OY979768.1	55528949	20442	31774	11274	11334	60	11274
ERR10809407.187040	14800	3	14791	-	OY979769.1	45422575	462	14219	11273	14790	0	11273
ERR10809407.572085	12338	723	12324	-	OY979768.1	55528949	55480435	55492835	11271	12410	60	11271
ERR10809407.1001075	11365	3	11356	-	OY979766.1	136469214	136423579	136434941	11271	11366	33	11271
ERR10809407.1534108	11737	5	11736	-	OY979768.1	55528949	710	12451	11270	11747	60	11270
ERR10809407.271363	12222	8	12215	-	OY979768.1	55528949	55476754	55489014	11266	13065	39	11266
ERR10809407.1587682	11307	15	11299	+	OY979769.1	45422575	45378110	45389401	11265	11291	60	11265
ERR10809407.728578	11389	9	11377	-	OY979769.1	45422575	45381694	45393063	11257	11369	27	11257
ERR10809407.938774	11297	6	11294	-	OY979768.1	55528949	55472342	55483634	11250	11292	0	11250
ERR10809407.835843	13593	819	13588	-	OY979769.1	45422575	3952	16504	11247	12773	11	11247
ERR10809407.1937754	11457	3	11456	+	OY979768.1	55528949	55484060	55514315	11244	30260	50	11244
ERR10809407.391055	12861	1039	12861	-	OY979768.1	55528949	55480163	55492835	11243	12712	60	11243
ERR10809407.252424	11259	3	11251	+	OY979766.1	136469214	136422822	136434074	11240	11252	42	11240
ERR10809407.180599	11705	2	11698	+	OY979768.1	55528949	55479130	55491365	11238	12631	55	11238
ERR10809407.38040	11291	4	11284	-	OY979766.1	136469214	42883	54168	11238	11285	31	11238
ERR10809407.1449830	13748	755	13739	-	OY979766.1	136469214	136431678	136456327	11237	24781	38	11237
ERR10809407.771033	11448	3	11437	-	OY979768.1	55528949	55484963	55512326	11235	27377	60	11235
ERR10809407.684545	12276	9	12276	+	OY979767.1	119242295	119197747	119210025	11231	12280	60	11231
ERR10809407.1474533	13085	5	13081	-	OY979767.1	119242295	119192666	119205785	11229	13142	60	11229
ERR10809407.983684	14522	22	14519	-	OY979768.1	55528949	55470003	55484743	11222	15008	0	11222
ERR10809407.1378144	12468	7	12456	-	OY979767.1	119242295	13846	26321	11206	12486	60	11206
ERR10809407.846979	11809	9	11807	+	OY979768.1	55528949	55486962	55513852	11203	26921	27	11203
ERR10809407.1061621	11562	0	11557	-	OY979768.1	55528949	55484073	55495635	11203	11563	60	11203
ERR10809407.659748	13538	6	11331	+	OY979769.1	45422575	5209	16526	11197	11333	12	11197
ERR10809407.1968926	12310	7	12304	-	OY979768.1	55528949	55481088	55512136	11196	31133	44	11196
ERR10809407.1552425	11723	6	11722	-	OY979768.1	55528949	55477044	55489224	11194	12584	55	11194
ERR10809407.454671	12416	6	12412	-	OY979768.1	55528949	55480824	55512020	11192	31275	42	11192
ERR10809407.1001696	14235	2790	14234	-	OY979768.1	55528949	55484463	55514685	11189	30255	14	11189
ERR10809407.941660	11413	0	11412	-	OY979768.1	55528949	55479210	55491408	11189	12206	60	11189
ERR10809407.97424	12201	0	12199	-	OY979767.1	119242295	119201723	119213918	11188	12201	60	11188
ERR10809407.535167	11500	5	11497	-	OY979769.1	45422575	45364509	45376039	11188	11531	60	11188
ERR10809407.1194658	12370	218	12366	+	OY979768.1	55528949	20	12091	11184	12154	60	11184
ERR10809407.1834640	11617	78	11615	-	OY979766.1	136469214	23479	38515	11184	15045	0	11184
ERR10809407.1772658	12410	6	12230	-	OY979768.1	55528949	55478918	55491130	11173	13018	38	11173
ERR10809407.1309457	12749	8	12741	+	OY979767.1	119242295	119210507	119223262	11173	12790	60	11173
ERR10809407.1432150	12257	3	12252	-	OY979768.1	55528949	55483878	55511283	11171	27457	60	11171
ERR10809407.1991873	14626	2849	14623	+	OY979766.1	136469214	2894	14707	11170	11837	60	11170
ERR10809407.1052913	11391	2	11387	+	OY979766.1	136469214	136427450	136438862	11168	11418	12	11168
ERR10809407.1145510	11215	4	11211	-	OY979766.1	136469214	136436775	136447988	11167	11213	60	11167
ERR10809407.1456124	11215	8	11209	+	OY979769.1	45422575	2560	13761	11166	11201	0	11166
ERR10809407.1122349	11218	1	11218	-	OY979767.1	119242295	119221082	119232299	11166	11217	60	11166
ERR10809407.1168571	12045	11	12043	-	OY979768.1	55528949	55473789	55486629	11165	12927	10	11165
ERR10809407.109234	11714	6	11712	-	OY979769.1	45422575	2999	14724	11165	11752	0	11165
ERR10809407.693281	15680	4043	15671	-	OY979767.1	119242295	119225401	119237051	11164	11672	60	11164
ERR10809407.1659657	12851	7	12839	+	OY979766.1	136469214	136437047	136450905	11163	14386	44	11163
ERR10809407.1121237	11781	471	11773	+	OY979766.1	136469214	27211	38499	11163	11316	0	11163
ERR10809407.1115642	11187	8	11180	-	OY979769.1	45422575	45377517	45388688	11162	11172	60	11162
ERR10809407.499707	11251	0	11243	-	OY979769.1	45422575	3409	14643	11160	11244	0	11160
ERR10809407.1839566	11932	7	11921	+	OY979767.1	119242295	119209021	119220934	11158	11915	60	11158
ERR10809407.1791180	14447	8	14443	-	OY979768.1	55528949	55469835	55484529	11158	14948	0	11158
ERR10809407.210341	21896	2759	21887	-	OY979769.1	45422575	9058	36134	11155	27111	12	11155
ERR10809407.963530	11378	2	11374	+	OY979769.1	45422575	45391026	45402408	11150	11383	60	11150
ERR10809407.1363975	14563	9	11735	-	OY979768.1	55528949	55478918	55491460	11149	12632	14	11149
ERR10809407.2055278	11519	6	11512	-	OY979768.1	55528949	55479861	55492012	11149	12151	60	11149
ERR10809407.1603219	12788	478	12776	+	OY979769.1	45422575	45399549	45415499	11140	15963	17	11140
ERR10809407.1721870	11864	6	11750	+	OY979768.1	55528949	55480561	55492835	11138	12671	55	11138
ERR10809407.1597579	11690	7	11683	-	OY979769.1	45422575	41948	53579	11137	11696	31	11137
ERR10809407.1900983	13655	2298	13652	+	OY979769.1	45422575	3622	14970	11133	11363	0	11133
ERR10809407.498077	11270	8	11250	-	OY979766.1	136469214	15823	27077	11129	11254	24	11129
ERR10809407.11910	11915	8	11453	-	OY979768.1	55528949	55476011	55488102	11121	12091	45	11121
ERR10809407.1098675	11729	0	11724	+	OY979768.1	55528949	55484532	55511756	11107	27670	60	11107
ERR10809407.1002238	11733	4	11724	-	OY979769.1	45422575	13968	25688	11107	11727	60	11107
ERR10809407.1514172	11318	8	11318	+	OY979768.1	55528949	7869	19180	11091	11313	60	11091
ERR10809407.194525	11407	2	11407	-	OY979768.1	55528949	33072	44487	11086	11415	60	11086
ERR10809407.496107	14029	2357	14025	-	OY979769.1	45422575	49280	60972	11086	11692	11	11086
ERR10809407.381693	11585	6	11256	+	OY979768.1	55528949	55480727	55492835	11083	12115	60	11083
ERR10809407.921763	11280	3	11278	+	OY979768.1	55528949	55479625	55491750	11080	12135	60	11080
ERR10809407.543356	11692	9	11689	-	OY979767.1	119242295	119182030	119193709	11080	11681	60	11080
ERR10809407.1047100	11418	6	11411	-	OY979768.1	55528949	55481837	55493242	11075	11405	60	11075
ERR10809407.1391376	12326	1038	12326	-	OY979768.1	55528949	55480759	55492835	11070	12083	60	11070
ERR10809407.1714068	11840	9	11832	-	OY979768.1	55528949	55479451	55491942	11069	12508	60	11069
ERR10809407.908248	15314	3	11784	-	OY979768.1	55528949	55484728	55512381	11068	27712	57	11068
ERR10809407.1442037	11510	5	11501	-	OY979768.1	55528949	912	12407	11067	11499	60	11067
ERR10809407.1904815	13735	9	13731	+	OY979769.1	45422575	45401422	45415124	11061	13745	60	11061
ERR10809407.1930970	14436	466	14428	+	OY979769.1	45422575	45399549	45413083	11058	13999	7	11058
ERR10809407.1318320	13418	2243	13415	-	OY979769.1	45422575	5364	16526	11057	11173	9	11057
ERR10809407.267327	11646	3	11642	-	OY979769.1	45422575	45361245	45372885	11054	11640	60	11054
ERR10809407.921400	11276	46	11270	-	OY979769.1	45422575	3999	15216	11052	11228	11	11052
ERR10809407.1304361	12243	9	12240	-	OY979768.1	55528949	55484892	55512202	11046	27776	60	11046
ERR10809407.599933	14405	1216	14401	-	OY979766.1	136469214	136431483	136456317	11046	24996	37	11046
ERR10809407.1236616	14306	2	14306	-	OY979768.1	55528949	55469256	55483812	11042	14811	0	11042
ERR10809407.1791886	11062	1	11059	+	OY979769.1	45422575	45380989	45392046	11040	11058	1	11040
ERR10809407.1240353	17738	5110	17738	-	OY979769.1	45422575	11384	31536	11039	20282	60	11039
ERR10809407.1912436	11523	13	11523	-	OY979766.1	136469214	136448437	136459964	11039	11529	60	11039
ERR10809407.1847226	13103	1077	13099	-	OY979768.1	55528949	55483895	55514685	11037	30887	46	11037
ERR10809407.297753	11088	3	11083	-	OY979768.1	55528949	55473943	55485021	11033	11082	0	11033
ERR10809407.146788	12476	0	12469	+	OY979768.1	55528949	55479878	55511241	11032	31470	51	11032
ERR10809407.164197	11503	1	11497	-	OY979769.1	45422575	928	12477	11029	11556	0	11029
ERR10809407.271253	11096	5	11087	-	OY979768.1	55528949	55472361	55483438	11029	11083	0	11029
ERR10809407.325676	11137	4	11134	+	OY979768.1	55528949	55508546	55519676	11028	11130	60	11028
ERR10809407.637517	11728	1	11192	-	OY979768.1	55528949	55480382	55492440	11025	12062	60	11025
ERR10809407.1835470	11076	6	11071	-	OY979768.1	55528949	55474698	55485761	11024	11067	0	11024
ERR10809407.289720	13230	8	12679	-	OY979766.1	136469214	136436902	136450625	11021	14253	48	11021
ERR10809407.2028538	11223	9	11214	+	OY979768.1	55528949	55509532	55520751	11016	11221	60	11016
ERR10809407.1961044	12479	1348	12474	-	OY979768.1	55528949	55480780	55492835	11014	12059	60	11014
ERR10809407.981188	12765	1491	12763	-	OY979768.1	55528949	55480639	55492828	11010	12230	54	11010
ERR10809407.1431384	11063	9	11063	+	OY979767.1	119242295	750	11804	11005	11054	60	11005
ERR10809407.1806711	13804	2224	13804	-	OY979769.1	45422575	4937	16526	11004	11625	8	11004
ERR10809407.697391	11588	4	11570	+	OY979767.1	119242295	6738	18300	11003	11601	60	11003
ERR10809407.1044888	12736	1524	12736	+	OY979768.1	55528949	55484728	55511868	11003	27175	60	11003
ERR10809407.197594	14189	24	14184	-	OY979768.1	55528949	55469423	55483840	11003	14666	0	11003
ERR10809407.779135	12059	3	11143	-	OY979768.1	55528949	55476011	55488013	11000	12002	27	11000
ERR10809407.368817	11268	25	11263	+	OY979768.1	55528949	55480468	55492535	10996	12071	60	10996
ERR10809407.476090	11035	5	11033	-	OY979768.1	55528949	39016	50050	10994	11036	60	10994
ERR10809407.753534	11565	8	11557	-	OY979769.1	45422575	8267	19820	10993	11554	60	10993
ERR10809407.4620	11036	8	11027	-	OY979768.1	55528949	55470837	55481860	10986	11023	0	10986
ERR10809407.758700	11308	9	11303	-	OY979766.1	136469214	136439334	136450625	10985	11316	52	10985
ERR10809407.165986	12278	13	12270	-	OY979769.1	45422575	45393135	45405417	10982	12286	60	10982
ERR10809407.533515	12852	11	12852	+	OY979769.1	45422575	45405110	45418019	10978	12919	57	10978
ERR10809407.1206196	14129	2632	14126	-	OY979768.1	55528949	55484431	55514685	10978	30333	22	10978
ERR10809407.1353859	12964	13	12961	-	OY979766.1	136469214	136451374	136464324	10974	12951	60	10974
ERR10809407.23850	11061	9	11053	-	OY979769.1	45422575	47542	58592	10971	11052	26	10971
ERR10809407.707359	16226	8	15142	+	OY979766.1	136469214	136432405	136456317	10969	24098	41	10969
ERR10809407.789746	15102	2	11991	-	OY979768.1	55528949	55478918	55490904	10962	12785	10	10962
ERR10809407.1537540	11494	6	11486	+	OY979767.1	119242295	119218359	119229846	10961	11516	60	10961
ERR10809407.1165725	11338	91	11333	+	OY979767.1	119242295	119215689	119226960	10947	11274	60	10947
ERR10809407.808660	11007	4	10998	-	OY979766.1	136469214	136427649	136438655	10947	11006	11	10947
ERR10809407.803913	19005	3690	18983	-	OY979768.1	55528949	55472730	55488418	10944	16465	59	10944
ERR10809407.1379697	11857	20	11856	-	OY979768.1	55528949	55470623	55482443	10941	11892	0	10941
ERR10809407.758206	11059	4	11053	+	OY979769.1	45422575	4817	15860	10941	11051	13	10941
ERR10809407.298005	11876	830	11869	+	OY979766.1	136469214	27211	38265	10934	11054	0	10934
ERR10809407.1040298	10976	7	10969	-	OY979768.1	55528949	55472854	55483817	10931	10963	0	10931
ERR10809407.686720	12198	3	12196	-	OY979769.1	45422575	45393111	45405324	10931	12218	60	10931
ERR10809407.196993	11564	2	11555	-	OY979768.1	55528949	55477365	55489751	10926	12441	60	10926
